enrollment_id,date,presence
E0084,2026-01-28,False
E0084,2026-01-19,False
E0084,2026-01-21,False
E0084,2026-01-12,True
E0084,2026-01-14,True
E0084,2026-01-05,False
E0084,2026-01-07,False
E0084,2025-12-29,False
E0084,2025-12-31,False
E0084,2025-12-22,True
E0084,2025-12-24,False
E0084,2025-12-15,False
E0084,2025-12-17,False
E0084,2025-12-08,False
E0084,2025-12-10,False
E0084,2025-12-01,True
E0084,2025-12-03,False
E0084,2025-11-24,True
E0084,2025-11-26,False
E0084,2025-11-17,False
E0084,2025-11-19,False
E0084,2025-11-10,False
E0084,2025-11-12,False
E0085,2026-01-26,False
E0085,2026-01-28,True
E0085,2026-01-19,False
E0085,2026-01-21,False
E0085,2026-01-12,True
E0085,2026-01-14,False
E0085,2026-01-05,False
E0085,2026-01-07,True
E0085,2025-12-29,False
E0085,2025-12-31,True
E0085,2025-12-22,True
E0085,2025-12-24,True
E0085,2025-12-15,False
E0085,2025-12-17,False
E0085,2025-12-08,True
E0085,2025-12-10,False
E0085,2025-12-01,False
E0085,2025-12-03,True
E0085,2025-11-24,False
E0085,2025-11-26,False
E0085,2025-11-17,False
E0085,2025-11-19,False
E0085,2025-11-10,False
E0085,2025-11-12,False
E0086,2026-01-26,False
E0086,2026-01-28,True
E0086,2026-01-19,False
E0086,2026-01-21,False
E0086,2026-01-12,True
E0086,2026-01-14,True
E0086,2026-01-05,False
E0086,2026-01-07,False
E0086,2025-12-29,False
E0086,2025-12-31,False
E0086,2025-12-22,True
E0086,2025-12-24,False
E0086,2025-12-15,True
E0086,2025-12-17,False
E0086,2025-12-08,False
E0086,2025-12-10,False
E0086,2025-12-01,False
E0086,2025-12-03,True
E0086,2025-11-24,False
E0086,2025-11-26,False
E0086,2025-11-17,False
E0086,2025-11-19,False
E0086,2025-11-10,False
E0086,2025-11-12,False
E0087,2026-01-26,True
E0087,2026-01-28,True
E0087,2026-01-19,True
E0087,2026-01-21,True
E0087,2026-01-12,True
E0087,2026-01-14,True
E0087,2026-01-05,True
E0087,2026-01-07,True
E0087,2025-12-29,True
E0087,2025-12-31,True
E0087,2025-12-22,True
E0087,2025-12-24,True
E0087,2025-12-15,True
E0087,2025-12-17,True
E0087,2025-12-08,False
E0087,2025-12-10,True
E0087,2025-12-01,True
E0087,2025-12-03,True
E0087,2025-11-24,True
E0087,2025-11-26,True
E0087,2025-11-17,True
E0087,2025-11-19,True
E0087,2025-11-10,True
E0087,2025-11-12,True
E0088,2026-01-26,True
E0088,2026-01-28,False
E0088,2026-01-19,False
E0088,2026-01-21,False
E0088,2026-01-12,True
E0088,2026-01-14,True
E0088,2026-01-05,True
E0088,2026-01-07,True
E0088,2025-12-29,False
E0088,2025-12-31,False
E0088,2025-12-22,False
E0088,2025-12-24,False
E0088,2025-12-15,False
E0088,2025-12-17,False
E0088,2025-12-08,True
E0088,2025-12-10,False
E0088,2025-12-01,False
E0088,2025-12-03,False
E0088,2025-11-24,True
E0088,2025-11-26,False
E0088,2025-11-17,False
E0088,2025-11-19,False
E0088,2025-11-10,False
E0088,2025-11-12,False
E0089,2026-01-26,True
E0089,2026-01-28,False
E0089,2026-01-19,True
E0089,2026-01-21,False
E0089,2026-01-12,False
E0089,2026-01-14,True
E0089,2026-01-05,False
E0089,2026-01-07,True
E0089,2025-12-29,False
E0089,2025-12-31,False
E0089,2025-12-22,False
E0089,2025-12-24,True
E0089,2025-12-15,False
E0089,2025-12-17,False
E0089,2025-12-08,True
E0089,2025-12-10,False
E0089,2025-12-01,True
E0089,2025-12-03,False
E0089,2025-11-24,True
E0089,2025-11-26,False
E0089,2025-11-17,False
E0089,2025-11-19,True
E0089,2025-11-10,True
E0089,2025-11-12,True
E0090,2026-01-26,True
E0090,2026-01-28,True
E0090,2026-01-19,True
E0090,2026-01-21,True
E0090,2026-01-12,True
E0090,2026-01-14,True
E0090,2026-01-05,True
E0090,2026-01-07,True
E0090,2025-12-29,True
E0090,2025-12-31,True
E0090,2025-12-22,True
E0090,2025-12-24,True
E0090,2025-12-15,True
E0090,2025-12-17,True
E0090,2025-12-08,True
E0090,2025-12-10,True
E0090,2025-12-01,True
E0090,2025-12-03,False
E0090,2025-11-24,True
E0090,2025-11-26,True
E0090,2025-11-17,True
E0090,2025-11-19,True
E0090,2025-11-10,True
E0090,2025-11-12,True
E0091,2026-01-26,True
E0091,2026-01-28,True
E0091,2026-01-19,True
E0091,2026-01-21,True
E0091,2026-01-12,True
E0091,2026-01-14,True
E0091,2026-01-05,True
E0091,2026-01-07,True
E0091,2025-12-29,True
E0091,2025-12-31,True
E0091,2025-12-22,True
E0091,2025-12-24,True
E0091,2025-12-15,True
E0091,2025-12-17,True
E0091,2025-12-08,True
E0091,2025-12-10,True
E0091,2025-12-01,True
E0091,2025-12-03,True
E0091,2025-11-24,True
E0091,2025-11-26,True
E0091,2025-11-17,True
E0091,2025-11-19,True
E0091,2025-11-10,True
E0091,2025-11-12,False
E0092,2026-01-26,True
E0092,2026-01-28,True
E0092,2026-01-19,True
E0092,2026-01-21,True
E0092,2026-01-12,True
E0092,2026-01-14,True
E0092,2026-01-05,True
E0092,2026-01-07,True
E0092,2025-12-29,True
E0092,2025-12-31,True
E0092,2025-12-22,False
E0092,2025-12-24,True
E0092,2025-12-15,True
E0092,2025-12-17,True
E0092,2025-12-08,True
E0092,2025-12-10,True
E0092,2025-12-01,True
E0092,2025-12-03,True
E0092,2025-11-24,True
E0092,2025-11-26,True
E0092,2025-11-17,True
E0092,2025-11-19,True
E0092,2025-11-10,True
E0092,2025-11-12,True
E0093,2026-01-26,False
E0093,2026-01-28,False
E0093,2026-01-19,True
E0093,2026-01-21,False
E0093,2026-01-12,False
E0093,2026-01-14,True
E0093,2026-01-05,False
E0093,2026-01-07,True
E0093,2025-12-29,True
E0093,2025-12-31,False
E0093,2025-12-22,False
E0093,2025-12-24,False
E0093,2025-12-15,False
E0093,2025-12-17,False
E0093,2025-12-08,True
E0093,2025-12-10,True
E0093,2025-12-01,False
E0093,2025-12-03,False
E0093,2025-11-24,False
E0093,2025-11-26,False
E0093,2025-11-17,False
E0093,2025-11-19,False
E0093,2025-11-10,True
E0093,2025-11-12,False
E0094,2026-01-26,False
E0094,2026-01-28,True
E0094,2026-01-19,False
E0094,2026-01-21,True
E0094,2026-01-12,True
E0094,2026-01-14,True
E0094,2026-01-05,False
E0094,2026-01-07,False
E0094,2025-12-29,True
E0094,2025-12-31,False
E0094,2025-12-22,False
E0094,2025-12-24,False
E0094,2025-12-15,True
E0094,2025-12-17,False
E0094,2025-12-08,False
E0094,2025-12-10,True
E0094,2025-12-01,True
E0094,2025-12-03,False
E0094,2025-11-24,False
E0094,2025-11-26,False
E0094,2025-11-17,False
E0094,2025-11-19,False
E0094,2025-11-10,False
E0094,2025-11-12,True
E0095,2026-01-26,True
E0095,2026-01-28,True
E0095,2026-01-19,True
E0095,2026-01-21,True
E0095,2026-01-12,True
E0095,2026-01-14,True
E0095,2026-01-05,True
E0095,2026-01-07,True
E0095,2025-12-29,True
E0095,2025-12-31,True
E0095,2025-12-22,True
E0095,2025-12-24,True
E0095,2025-12-15,True
E0095,2025-12-17,True
E0095,2025-12-08,True
E0095,2025-12-10,True
E0095,2025-12-01,True
E0095,2025-12-03,True
E0095,2025-11-24,True
E0095,2025-11-26,True
E0095,2025-11-17,True
E0095,2025-11-19,True
E0095,2025-11-10,True
E0095,2025-11-12,True
E0096,2026-01-26,True
E0096,2026-01-28,True
E0096,2026-01-19,True
E0096,2026-01-21,True
E0096,2026-01-12,True
E0096,2026-01-14,True
E0096,2026-01-05,True
E0096,2026-01-07,True
E0096,2025-12-29,True
E0096,2025-12-31,True
E0096,2025-12-22,True
E0096,2025-12-24,True
E0096,2025-12-15,True
E0096,2025-12-17,True
E0096,2025-12-08,True
E0096,2025-12-10,True
E0096,2025-12-01,True
E0096,2025-12-03,True
E0096,2025-11-24,True
E0096,2025-11-26,True
E0096,2025-11-17,True
E0096,2025-11-19,True
E0096,2025-11-10,True
E0096,2025-11-12,True
E0097,2026-01-26,True
E0097,2026-01-28,True
E0097,2026-01-19,True
E0097,2026-01-21,True
E0097,2026-01-12,True
E0097,2026-01-14,True
E0097,2026-01-05,True
E0097,2026-01-07,False
E0097,2025-12-29,True
E0097,2025-12-31,True
E0097,2025-12-22,True
E0097,2025-12-24,True
E0097,2025-12-15,True
E0097,2025-12-17,True
E0097,2025-12-08,False
E0097,2025-12-10,True
E0097,2025-12-01,True
E0097,2025-12-03,True
E0097,2025-11-24,True
E0097,2025-11-26,True
E0097,2025-11-17,True
E0097,2025-11-19,True
E0097,2025-11-10,True
E0097,2025-11-12,True
E0098,2026-01-26,True
E0098,2026-01-28,False
E0098,2026-01-19,True
E0098,2026-01-21,False
E0098,2026-01-12,False
E0098,2026-01-14,False
E0098,2026-01-05,False
E0098,2026-01-07,True
E0098,2025-12-29,False
E0098,2025-12-31,False
E0098,2025-12-22,False
E0098,2025-12-24,True
E0098,2025-12-15,False
E0098,2025-12-17,True
E0098,2025-12-08,False
E0098,2025-12-10,False
E0098,2025-12-01,False
E0098,2025-12-03,False
E0098,2025-11-24,False
E0098,2025-11-26,True
E0098,2025-11-17,True
E0098,2025-11-19,True
E0098,2025-11-10,True
E0098,2025-11-12,True
E0099,2026-01-26,False
E0099,2026-01-28,True
E0099,2026-01-19,True
E0099,2026-01-21,True
E0099,2026-01-12,True
E0099,2026-01-14,True
E0099,2026-01-05,True
E0099,2026-01-07,True
E0099,2025-12-29,True
E0099,2025-12-31,False
E0099,2025-12-22,True
E0099,2025-12-24,True
E0099,2025-12-15,True
E0099,2025-12-17,True
E0099,2025-12-08,True
E0099,2025-12-10,True
E0099,2025-12-01,True
E0099,2025-12-03,True
E0099,2025-11-24,True
E0099,2025-11-26,True
E0099,2025-11-17,False
E0099,2025-11-19,True
E0099,2025-11-10,True
E0099,2025-11-12,True
E0100,2026-01-26,True
E0100,2026-01-28,False
E0100,2026-01-19,True
E0100,2026-01-21,False
E0100,2026-01-12,True
E0100,2026-01-14,False
E0100,2026-01-05,False
E0100,2026-01-07,True
E0100,2025-12-29,False
E0100,2025-12-31,False
E0100,2025-12-22,False
E0100,2025-12-24,False
E0100,2025-12-15,False
E0100,2025-12-17,False
E0100,2025-12-08,True
E0100,2025-12-10,True
E0100,2025-12-01,False
E0100,2025-12-03,False
E0100,2025-11-24,False
E0100,2025-11-26,False
E0100,2025-11-17,False
E0100,2025-11-19,False
E0100,2025-11-10,False
E0100,2025-11-12,False
E0101,2026-01-26,False
E0101,2026-01-28,False
E0101,2026-01-19,False
E0101,2026-01-21,True
E0101,2026-01-12,True
E0101,2026-01-14,False
E0101,2026-01-05,False
E0101,2026-01-07,False
E0101,2025-12-29,False
E0101,2025-12-31,True
E0101,2025-12-22,False
E0101,2025-12-24,False
E0101,2025-12-15,False
E0101,2025-12-17,False
E0101,2025-12-08,False
E0101,2025-12-10,True
E0101,2025-12-01,False
E0101,2025-12-03,False
E0101,2025-11-24,False
E0101,2025-11-26,False
E0101,2025-11-17,True
E0101,2025-11-19,True
E0101,2025-11-10,False
E0101,2025-11-12,False
E0102,2026-01-26,True
E0102,2026-01-28,False
E0102,2026-01-19,True
E0102,2026-01-21,False
E0102,2026-01-12,True
E0102,2026-01-14,True
E0102,2026-01-05,True
E0102,2026-01-07,True
E0102,2025-12-29,True
E0102,2025-12-31,True
E0102,2025-12-22,True
E0102,2025-12-24,True
E0102,2025-12-15,True
E0102,2025-12-17,True
E0102,2025-12-08,True
E0102,2025-12-10,True
E0102,2025-12-01,True
E0102,2025-12-03,True
E0102,2025-11-24,True
E0102,2025-11-26,True
E0102,2025-11-17,True
E0102,2025-11-19,True
E0102,2025-11-10,True
E0102,2025-11-12,True
E0103,2026-01-26,True
E0103,2026-01-28,True
E0103,2026-01-19,False
E0103,2026-01-21,True
E0103,2026-01-12,False
E0103,2026-01-14,True
E0103,2026-01-05,True
E0103,2026-01-07,True
E0103,2025-12-29,True
E0103,2025-12-31,True
E0103,2025-12-22,True
E0103,2025-12-24,True
E0103,2025-12-15,True
E0103,2025-12-17,True
E0103,2025-12-08,True
E0103,2025-12-10,True
E0103,2025-12-01,True
E0103,2025-12-03,True
E0103,2025-11-24,False
E0103,2025-11-26,True
E0103,2025-11-17,True
E0103,2025-11-19,True
E0103,2025-11-10,True
E0103,2025-11-12,True
E0104,2026-01-26,False
E0104,2026-01-28,True
E0104,2026-01-19,True
E0104,2026-01-21,True
E0104,2026-01-12,True
E0104,2026-01-14,True
E0104,2026-01-05,True
E0104,2026-01-07,True
E0104,2025-12-29,True
E0104,2025-12-31,True
E0104,2025-12-22,True
E0104,2025-12-24,True
E0104,2025-12-15,True
E0104,2025-12-17,True
E0104,2025-12-08,True
E0104,2025-12-10,True
E0104,2025-12-01,True
E0104,2025-12-03,True
E0104,2025-11-24,True
E0104,2025-11-26,True
E0104,2025-11-17,True
E0104,2025-11-19,True
E0104,2025-11-10,True
E0104,2025-11-12,True
E0105,2026-01-26,True
E0105,2026-01-28,True
E0105,2026-01-19,True
E0105,2026-01-21,True
E0105,2026-01-12,True
E0105,2026-01-14,True
E0105,2026-01-05,True
E0105,2026-01-07,True
E0105,2025-12-29,True
E0105,2025-12-31,True
E0105,2025-12-22,True
E0105,2025-12-24,True
E0105,2025-12-15,True
E0105,2025-12-17,True
E0105,2025-12-08,True
E0105,2025-12-10,True
E0105,2025-12-01,True
E0105,2025-12-03,True
E0105,2025-11-24,True
E0105,2025-11-26,True
E0105,2025-11-17,True
E0105,2025-11-19,True
E0105,2025-11-10,True
E0105,2025-11-12,True
E0106,2026-01-26,True
E0106,2026-01-28,False
E0106,2026-01-19,False
E0106,2026-01-21,False
E0106,2026-01-12,False
E0106,2026-01-14,False
E0106,2026-01-05,True
E0106,2026-01-07,True
E0106,2025-12-29,False
E0106,2025-12-31,False
E0106,2025-12-22,False
E0106,2025-12-24,False
E0106,2025-12-15,False
E0106,2025-12-17,False
E0106,2025-12-08,True
E0106,2025-12-10,True
E0106,2025-12-01,False
E0106,2025-12-03,False
E0106,2025-11-24,True
E0106,2025-11-26,False
E0106,2025-11-17,False
E0106,2025-11-19,False
E0106,2025-11-10,False
E0106,2025-11-12,False
E0107,2026-01-26,True
E0107,2026-01-28,True
E0107,2026-01-19,True
E0107,2026-01-21,True
E0107,2026-01-12,True
E0107,2026-01-14,True
E0107,2026-01-05,True
E0107,2026-01-07,True
E0107,2025-12-29,True
E0107,2025-12-31,True
E0107,2025-12-22,True
E0107,2025-12-24,True
E0107,2025-12-15,True
E0107,2025-12-17,True
E0107,2025-12-08,True
E0107,2025-12-10,True
E0107,2025-12-01,True
E0107,2025-12-03,True
E0107,2025-11-24,True
E0107,2025-11-26,True
E0107,2025-11-17,True
E0107,2025-11-19,True
E0107,2025-11-10,True
E0107,2025-11-12,True
E0108,2026-01-26,True
E0108,2026-01-28,True
E0108,2026-01-19,True
E0108,2026-01-21,True
E0108,2026-01-12,True
E0108,2026-01-14,True
E0108,2026-01-05,True
E0108,2026-01-07,True
E0108,2025-12-29,True
E0108,2025-12-31,True
E0108,2025-12-22,True
E0108,2025-12-24,True
E0108,2025-12-15,True
E0108,2025-12-17,True
E0108,2025-12-08,True
E0108,2025-12-10,True
E0108,2025-12-01,True
E0108,2025-12-03,True
E0108,2025-11-24,False
E0108,2025-11-26,True
E0108,2025-11-17,True
E0108,2025-11-19,True
E0108,2025-11-10,True
E0108,2025-11-12,True
E0109,2026-01-26,False
E0109,2026-01-28,True
E0109,2026-01-19,True
E0109,2026-01-21,True
E0109,2026-01-12,True
E0109,2026-01-14,True
E0109,2026-01-05,True
E0109,2026-01-07,True
E0109,2025-12-29,True
E0109,2025-12-31,True
E0109,2025-12-22,True
E0109,2025-12-24,True
E0109,2025-12-15,True
E0109,2025-12-17,True
E0109,2025-12-08,True
E0109,2025-12-10,True
E0109,2025-12-01,False
E0109,2025-12-03,True
E0109,2025-11-24,True
E0109,2025-11-26,True
E0109,2025-11-17,True
E0109,2025-11-19,True
E0109,2025-11-10,True
E0109,2025-11-12,True
E0110,2026-01-26,True
E0110,2026-01-28,True
E0110,2026-01-19,True
E0110,2026-01-21,True
E0110,2026-01-12,True
E0110,2026-01-14,True
E0110,2026-01-05,True
E0110,2026-01-07,False
E0110,2025-12-29,False
E0110,2025-12-31,True
E0110,2025-12-22,False
E0110,2025-12-24,True
E0110,2025-12-15,False
E0110,2025-12-17,True
E0110,2025-12-08,True
E0110,2025-12-10,True
E0110,2025-12-01,True
E0110,2025-12-03,True
E0110,2025-11-24,True
E0110,2025-11-26,True
E0110,2025-11-17,True
E0110,2025-11-19,True
E0110,2025-11-10,True
E0110,2025-11-12,True
E0111,2026-01-26,True
E0111,2026-01-28,True
E0111,2026-01-19,True
E0111,2026-01-21,True
E0111,2026-01-12,True
E0111,2026-01-14,True
E0111,2026-01-05,True
E0111,2026-01-07,True
E0111,2025-12-29,True
E0111,2025-12-31,True
E0111,2025-12-22,True
E0111,2025-12-24,True
E0111,2025-12-15,True
E0111,2025-12-17,True
E0111,2025-12-08,False
E0111,2025-12-10,True
E0111,2025-12-01,True
E0111,2025-12-03,True
E0111,2025-11-24,True
E0111,2025-11-26,True
E0111,2025-11-17,True
E0111,2025-11-19,True
E0111,2025-11-10,True
E0111,2025-11-12,True
E0112,2026-01-26,True
E0112,2026-01-28,True
E0112,2026-01-19,True
E0112,2026-01-21,True
E0112,2026-01-12,True
E0112,2026-01-14,True
E0112,2026-01-05,False
E0112,2026-01-07,True
E0112,2025-12-29,True
E0112,2025-12-31,True
E0112,2025-12-22,False
E0112,2025-12-24,True
E0112,2025-12-15,False
E0112,2025-12-17,False
E0112,2025-12-08,True
E0112,2025-12-10,False
E0112,2025-12-01,True
E0112,2025-12-03,True
E0112,2025-11-24,True
E0112,2025-11-26,True
E0112,2025-11-17,True
E0112,2025-11-19,True
E0112,2025-11-10,False
E0112,2025-11-12,True
E0113,2026-01-26,False
E0113,2026-01-28,False
E0113,2026-01-19,False
E0113,2026-01-21,False
E0113,2026-01-12,False
E0113,2026-01-14,False
E0113,2026-01-05,True
E0113,2026-01-07,False
E0113,2025-12-29,False
E0113,2025-12-31,True
E0113,2025-12-22,False
E0113,2025-12-24,False
E0113,2025-12-15,True
E0113,2025-12-17,False
E0113,2025-12-08,False
E0113,2025-12-10,False
E0113,2025-12-01,True
E0113,2025-12-03,True
E0113,2025-11-24,False
E0113,2025-11-26,False
E0113,2025-11-17,True
E0113,2025-11-19,False
E0113,2025-11-10,True
E0113,2025-11-12,True
E0114,2026-01-26,False
E0114,2026-01-28,True
E0114,2026-01-19,False
E0114,2026-01-21,True
E0114,2026-01-12,False
E0114,2026-01-14,False
E0114,2026-01-05,True
E0114,2026-01-07,True
E0114,2025-12-29,False
E0114,2025-12-31,False
E0114,2025-12-22,False
E0114,2025-12-24,True
E0114,2025-12-15,False
E0114,2025-12-17,False
E0114,2025-12-08,False
E0114,2025-12-10,False
E0114,2025-12-01,False
E0114,2025-12-03,False
E0114,2025-11-24,False
E0114,2025-11-26,False
E0114,2025-11-17,False
E0114,2025-11-19,True
E0114,2025-11-10,False
E0114,2025-11-12,False
E0115,2026-01-26,True
E0115,2026-01-28,True
E0115,2026-01-19,False
E0115,2026-01-21,True
E0115,2026-01-12,False
E0115,2026-01-14,True
E0115,2026-01-05,True
E0115,2026-01-07,True
E0115,2025-12-29,True
E0115,2025-12-31,False
E0115,2025-12-22,True
E0115,2025-12-24,False
E0115,2025-12-15,False
E0115,2025-12-17,False
E0115,2025-12-08,False
E0115,2025-12-10,False
E0115,2025-12-01,False
E0115,2025-12-03,True
E0115,2025-11-24,False
E0115,2025-11-26,False
E0115,2025-11-17,False
E0115,2025-11-19,False
E0115,2025-11-10,False
E0115,2025-11-12,False
E0116,2026-01-26,True
E0116,2026-01-28,True
E0116,2026-01-19,True
E0116,2026-01-21,True
E0116,2026-01-12,True
E0116,2026-01-14,True
E0116,2026-01-05,True
E0116,2026-01-07,True
E0116,2025-12-29,True
E0116,2025-12-31,False
E0116,2025-12-22,True
E0116,2025-12-24,True
E0116,2025-12-15,True
E0116,2025-12-17,True
E0116,2025-12-08,True
E0116,2025-12-10,True
E0116,2025-12-01,True
E0116,2025-12-03,True
E0116,2025-11-24,True
E0116,2025-11-26,True
E0116,2025-11-17,True
E0116,2025-11-19,True
E0116,2025-11-10,True
E0116,2025-11-12,True
E0117,2026-01-26,True
E0117,2026-01-28,True
E0117,2026-01-19,True
E0117,2026-01-21,True
E0117,2026-01-12,True
E0117,2026-01-14,False
E0117,2026-01-05,True
E0117,2026-01-07,True
E0117,2025-12-29,True
E0117,2025-12-31,True
E0117,2025-12-22,True
E0117,2025-12-24,True
E0117,2025-12-15,False
E0117,2025-12-17,True
E0117,2025-12-08,True
E0117,2025-12-10,True
E0117,2025-12-01,True
E0117,2025-12-03,True
E0117,2025-11-24,True
E0117,2025-11-26,True
E0117,2025-11-17,True
E0117,2025-11-19,True
E0117,2025-11-10,True
E0117,2025-11-12,True
E0118,2026-01-26,False
E0118,2026-01-28,False
E0118,2026-01-19,False
E0118,2026-01-21,False
E0118,2026-01-12,False
E0118,2026-01-14,False
E0118,2026-01-05,True
E0118,2026-01-07,False
E0118,2025-12-29,False
E0118,2025-12-31,True
E0118,2025-12-22,False
E0118,2025-12-24,False
E0118,2025-12-15,False
E0118,2025-12-17,True
E0118,2025-12-08,True
E0118,2025-12-10,False
E0118,2025-12-01,True
E0118,2025-12-03,False
E0118,2025-11-24,False
E0118,2025-11-26,True
E0118,2025-11-17,False
E0118,2025-11-19,False
E0118,2025-11-10,False
E0118,2025-11-12,False
E0119,2026-01-26,False
E0119,2026-01-28,False
E0119,2026-01-19,False
E0119,2026-01-21,False
E0119,2026-01-12,False
E0119,2026-01-14,False
E0119,2026-01-05,False
E0119,2026-01-07,True
E0119,2025-12-29,False
E0119,2025-12-31,True
E0119,2025-12-22,True
E0119,2025-12-24,True
E0119,2025-12-15,False
E0119,2025-12-17,False
E0119,2025-12-08,False
E0119,2025-12-10,False
E0119,2025-12-01,False
E0119,2025-12-03,False
E0119,2025-11-24,False
E0119,2025-11-26,False
E0119,2025-11-17,True
E0119,2025-11-19,False
E0119,2025-11-10,False
E0119,2025-11-12,False
E0120,2026-01-26,True
E0120,2026-01-28,True
E0120,2026-01-19,True
E0120,2026-01-21,False
E0120,2026-01-12,True
E0120,2026-01-14,True
E0120,2026-01-05,True
E0120,2026-01-07,True
E0120,2025-12-29,True
E0120,2025-12-31,False
E0120,2025-12-22,True
E0120,2025-12-24,True
E0120,2025-12-15,True
E0120,2025-12-17,True
E0120,2025-12-08,True
E0120,2025-12-10,True
E0120,2025-12-01,True
E0120,2025-12-03,True
E0120,2025-11-24,True
E0120,2025-11-26,True
E0120,2025-11-17,True
E0120,2025-11-19,True
E0120,2025-11-10,True
E0120,2025-11-12,True
E0121,2026-01-26,False
E0121,2026-01-28,True
E0121,2026-01-19,False
E0121,2026-01-21,False
E0121,2026-01-12,False
E0121,2026-01-14,False
E0121,2026-01-05,True
E0121,2026-01-07,False
E0121,2025-12-29,True
E0121,2025-12-31,False
E0121,2025-12-22,True
E0121,2025-12-24,True
E0121,2025-12-15,False
E0121,2025-12-17,False
E0121,2025-12-08,True
E0121,2025-12-10,False
E0121,2025-12-01,False
E0121,2025-12-03,True
E0121,2025-11-24,False
E0121,2025-11-26,True
E0121,2025-11-17,False
E0121,2025-11-19,False
E0121,2025-11-10,True
E0121,2025-11-12,True
E0122,2026-01-26,False
E0122,2026-01-28,True
E0122,2026-01-19,True
E0122,2026-01-21,True
E0122,2026-01-12,True
E0122,2026-01-14,True
E0122,2026-01-05,True
E0122,2026-01-07,True
E0122,2025-12-29,True
E0122,2025-12-31,True
E0122,2025-12-22,True
E0122,2025-12-24,False
E0122,2025-12-15,True
E0122,2025-12-17,True
E0122,2025-12-08,True
E0122,2025-12-10,False
E0122,2025-12-01,True
E0122,2025-12-03,True
E0122,2025-11-24,True
E0122,2025-11-26,True
E0122,2025-11-17,True
E0122,2025-11-19,True
E0122,2025-11-10,True
E0122,2025-11-12,True
E0123,2026-01-26,True
E0123,2026-01-28,True
E0123,2026-01-19,True
E0123,2026-01-21,True
E0123,2026-01-12,False
E0123,2026-01-14,True
E0123,2026-01-05,True
E0123,2026-01-07,True
E0123,2025-12-29,False
E0123,2025-12-31,True
E0123,2025-12-22,True
E0123,2025-12-24,True
E0123,2025-12-15,True
E0123,2025-12-17,True
E0123,2025-12-08,True
E0123,2025-12-10,True
E0123,2025-12-01,False
E0123,2025-12-03,True
E0123,2025-11-24,True
E0123,2025-11-26,True
E0123,2025-11-17,True
E0123,2025-11-19,True
E0123,2025-11-10,True
E0123,2025-11-12,True
E0124,2026-01-26,False
E0124,2026-01-28,True
E0124,2026-01-19,True
E0124,2026-01-21,False
E0124,2026-01-12,False
E0124,2026-01-14,False
E0124,2026-01-05,True
E0124,2026-01-07,False
E0124,2025-12-29,False
E0124,2025-12-31,False
E0124,2025-12-22,False
E0124,2025-12-24,True
E0124,2025-12-15,False
E0124,2025-12-17,True
E0124,2025-12-08,False
E0124,2025-12-10,False
E0124,2025-12-01,False
E0124,2025-12-03,False
E0124,2025-11-24,True
E0124,2025-11-26,False
E0124,2025-11-17,False
E0124,2025-11-19,True
E0124,2025-11-10,True
E0124,2025-11-12,False
E0125,2026-01-26,True
E0125,2026-01-28,True
E0125,2026-01-19,True
E0125,2026-01-21,True
E0125,2026-01-12,True
E0125,2026-01-14,True
E0125,2026-01-05,True
E0125,2026-01-07,True
E0125,2025-12-29,True
E0125,2025-12-31,True
E0125,2025-12-22,True
E0125,2025-12-24,True
E0125,2025-12-15,True
E0125,2025-12-17,True
E0125,2025-12-08,True
E0125,2025-12-10,True
E0125,2025-12-01,True
E0125,2025-12-03,True
E0125,2025-11-24,True
E0125,2025-11-26,True
E0125,2025-11-17,True
E0125,2025-11-19,True
E0125,2025-11-10,True
E0125,2025-11-12,True
E0126,2026-01-26,True
E0126,2026-01-28,True
E0126,2026-01-19,False
E0126,2026-01-21,True
E0126,2026-01-12,True
E0126,2026-01-14,True
E0126,2026-01-05,False
E0126,2026-01-07,True
E0126,2025-12-29,True
E0126,2025-12-31,True
E0126,2025-12-22,True
E0126,2025-12-24,True
E0126,2025-12-15,True
E0126,2025-12-17,True
E0126,2025-12-08,True
E0126,2025-12-10,False
E0126,2025-12-01,True
E0126,2025-12-03,True
E0126,2025-11-24,True
E0126,2025-11-26,True
E0126,2025-11-17,True
E0126,2025-11-19,True
E0126,2025-11-10,True
E0126,2025-11-12,True
E0127,2026-01-26,True
E0127,2026-01-28,True
E0127,2026-01-19,True
E0127,2026-01-21,True
E0127,2026-01-12,True
E0127,2026-01-14,False
E0127,2026-01-05,True
E0127,2026-01-07,True
E0127,2025-12-29,True
E0127,2025-12-31,True
E0127,2025-12-22,True
E0127,2025-12-24,True
E0127,2025-12-15,True
E0127,2025-12-17,True
E0127,2025-12-08,True
E0127,2025-12-10,False
E0127,2025-12-01,True
E0127,2025-12-03,True
E0127,2025-11-24,True
E0127,2025-11-26,True
E0127,2025-11-17,True
E0127,2025-11-19,True
E0127,2025-11-10,True
E0127,2025-11-12,True
E0128,2026-01-26,True
E0128,2026-01-28,True
E0128,2026-01-19,True
E0128,2026-01-21,True
E0128,2026-01-12,True
E0128,2026-01-14,True
E0128,2026-01-05,True
E0128,2026-01-07,True
E0128,2025-12-29,True
E0128,2025-12-31,True
E0128,2025-12-22,True
E0128,2025-12-24,True
E0128,2025-12-15,True
E0128,2025-12-17,True
E0128,2025-12-08,True
E0128,2025-12-10,True
E0128,2025-12-01,False
E0128,2025-12-03,True
E0128,2025-11-24,True
E0128,2025-11-26,True
E0128,2025-11-17,False
